Point,WF (mV),WFRA (mV),WFDel (mV),Std WF,GD (au),Std GD,Z Height (um),User,Time(Secs),,
0,-514.9,-514.9,0.0,0.0,299.6,0.0,0.00,1.6,0.000,,
1,-517.6,-516.3,-2.7,0.0,299.8,0.0,0.00,1.4,0.561,,
2,-518.9,-516.7,-3.9,0.0,300.0,0.0,0.00,1.4,1.139,,
3,-510.3,-515.6,4.6,2.0,299.9,0.2,0.00,0.9,1.685,,
4,-514.3,-514.5,0.6,3.8,299.6,0.2,0.00,1.2,2.246,,
5,-516.0,-513.5,-1.0,3.3,299.9,0.2,0.00,1.4,2.808,,
6,-521.1,-517.1,-6.2,3.0,299.7,0.1,0.00,1.4,3.385,,
7,-519.6,-518.9,-4.7,3.5,299.8,0.1,0.00,1.3,3.962,,
8,-522.2,-521.0,-7.3,3.5,299.5,0.1,0.00,0.6,4.508,,
9,-515.3,-519.0,-0.4,3.7,299.7,0.2,0.00,1.2,5.070,,
10,-514.9,-517.5,0.0,3.6,299.8,0.2,0.00,1.4,5.631,,
11,-516.3,-515.5,-1.4,3.5,299.7,0.1,0.00,1.4,6.193,,
12,-514.9,-515.4,0.0,3.3,299.7,0.1,0.00,0.1,6.755,,
13,-517.9,-516.4,-3.0,3.2,299.5,0.1,0.00,1.3,7.301,,
14,-515.6,-516.1,-0.7,3.1,299.8,0.1,0.00,1.4,7.862,,
15,-518.8,-517.4,-3.8,3.0,299.7,0.1,0.00,1.4,8.439,,
16,-520.9,-518.4,-6.0,2.9,299.6,0.1,0.00,-0.4,8.985,,
17,-523.9,-521.2,-9.0,3.0,299.4,0.1,0.00,1.3,9.547,,
18,-514.4,-519.8,0.5,3.3,299.6,0.1,0.00,1.4,10.109,,
19,-509.5,-516.0,5.4,3.3,299.6,0.1,0.00,1.4,10.686,,
20,-511.6,-511.9,3.3,3.7,299.8,0.1,0.00,0.8,11.232,,
21,-516.4,-512.5,-1.5,3.8,299.6,0.1,0.00,1.3,11.778,,
22,-515.2,-514.4,-0.3,3.7,299.6,0.1,0.00,1.4,12.355,,
23,-512.6,-514.7,2.3,3.6,299.6,0.1,0.00,0.4,12.901,,
24,-517.1,-515.0,-2.2,3.6,299.6,0.1,0.00,1.2,13.463,,
25,-514.3,-514.7,0.6,3.5,299.6,0.1,0.00,1.4,14.009,,
26,-517.4,-516.3,-2.4,3.5,299.2,0.1,0.00,-0.6,14.555,,
27,-517.3,-516.3,-2.4,3.4,299.4,0.2,0.00,1.3,15.116,,
28,-517.2,-517.3,-2.2,3.4,299.6,0.2,0.00,1.3,15.693,,
29,-517.2,-517.2,-2.3,3.3,299.6,0.2,0.00,1.3,16.271,,
30,-512.5,-515.6,2.4,3.3,299.5,0.2,0.00,1.4,16.832,,
31,-517.9,-515.9,-3.0,3.3,299.5,0.2,0.00,1.4,17.409,,
32,-516.2,-515.5,-1.3,3.2,299.6,0.2,0.00,1.4,17.987,,
33,-511.9,-515.3,3.0,3.2,299.7,0.2,0.00,-0.7,18.533,,
34,-519.7,-515.9,-4.8,3.2,299.8,0.2,0.00,1.3,19.094,,
35,-515.3,-515.6,-0.4,3.2,299.5,0.2,0.00,1.3,19.671,,
36,-516.9,-517.3,-2.0,3.2,299.5,0.2,0.00,1.4,20.233,,
37,-513.5,-515.2,1.4,3.2,299.4,0.2,0.00,1.3,20.810,,
38,-519.6,-516.7,-4.7,3.1,299.5,0.2,0.00,1.3,21.387,,
39,-516.0,-516.4,-1.1,3.1,299.7,0.2,0.00,1.4,21.965,,
40,-516.0,-517.2,-1.0,3.1,299.4,0.2,0.00,1.4,22.542,,
41,-514.8,-515.6,0.1,3.1,299.4,0.2,0.00,-0.2,23.088,,
42,-514.3,-515.0,0.7,3.0,299.7,0.2,0.00,1.3,23.665,,
43,-516.1,-515.1,-1.2,3.0,299.3,0.2,0.00,1.3,24.227,,
44,-517.2,-515.9,-2.3,3.0,299.6,0.2,0.00,1.4,24.788,,
45,-514.5,-515.9,0.4,3.0,299.6,0.2,0.00,1.4,25.365,,
46,-514.9,-515.5,0.0,2.9,299.3,0.2,0.00,1.4,25.943,,
47,-516.9,-515.4,-1.9,2.9,299.4,0.2,0.00,1.4,26.520,,
48,-516.0,-515.9,-1.1,2.9,299.4,0.2,0.00,-0.5,27.066,,
49,-518.6,-517.1,-3.7,2.8,299.5,0.2,0.00,1.3,27.627,,
50,-519.4,-518.0,-4.5,2.8,299.5,0.2,0.00,1.3,28.205,,
51,-515.2,-517.7,-0.3,2.8,299.4,0.2,0.00,1.4,28.751,,
52,-512.6,-515.7,2.3,2.8,299.5,0.2,0.00,0.8,29.312,,
53,-514.9,-514.2,0.1,2.8,299.3,0.2,0.00,1.3,29.874,,
54,-517.6,-515.0,-2.7,2.8,299.5,0.2,0.00,1.3,30.451,,
55,-518.9,-517.1,-4.0,2.8,299.2,0.2,0.00,1.4,31.013,,
56,-518.5,-518.3,-3.6,2.8,299.4,0.2,0.00,1.3,31.590,,
57,-518.8,-518.7,-3.9,2.8,299.4,0.2,0.00,1.4,32.167,,
58,-515.2,-517.5,-0.3,2.8,299.6,0.2,0.00,1.4,32.744,,
59,-520.4,-518.1,-5.5,2.8,299.4,0.2,0.00,1.4,33.321,,
60,-518.7,-518.1,-3.8,2.8,299.3,0.2,0.00,1.4,33.899,,
61,-515.5,-518.2,-0.6,2.8,299.4,0.2,0.00,1.4,34.476,,
62,-522.5,-518.9,-7.6,2.8,299.3,0.2,0.00,-0.3,35.037,,
63,-513.9,-517.3,1.0,2.8,299.4,0.2,0.00,1.1,35.599,,
64,-521.0,-519.1,-6.1,2.8,299.5,0.2,0.00,1.3,36.161,,
65,-510.6,-515.2,4.3,2.9,299.3,0.2,0.00,1.4,36.722,,
66,-513.0,-514.9,1.9,2.9,299.5,0.2,0.00,0.9,37.268,,
67,-515.3,-513.0,-0.4,2.9,299.4,0.2,0.00,1.2,37.830,,
68,-516.9,-515.1,-1.9,2.9,299.4,0.2,0.00,1.3,38.376,,
69,-514.9,-515.7,0.0,2.9,299.3,0.2,0.00,0.5,38.937,,
70,-516.5,-516.1,-1.5,2.9,299.3,0.2,0.00,1.3,39.483,,
71,-514.7,-515.4,0.2,2.9,299.4,0.2,0.00,1.4,40.045,,
72,-514.7,-515.3,0.2,2.9,299.3,0.2,0.00,-0.3,40.607,,
73,-515.1,-514.8,-0.2,2.8,299.2,0.2,0.00,1.1,41.168,,
74,-514.2,-514.7,0.7,2.8,299.1,0.2,0.00,1.4,41.730,,
75,-518.1,-515.8,-3.1,2.8,299.1,0.2,0.00,1.4,42.291,,
76,-516.7,-516.3,-1.8,2.8,299.5,0.2,0.00,1.4,42.869,,
77,-516.3,-517.0,-1.3,2.8,299.3,0.2,0.00,1.4,43.446,,
78,-521.8,-518.2,-6.9,2.8,299.4,0.2,0.00,0.9,43.992,,
79,-514.9,-517.7,0.0,2.8,299.4,0.2,0.00,1.3,44.553,,
80,-514.2,-517.0,0.8,2.8,299.4,0.2,0.00,1.3,45.131,,
81,-511.8,-513.6,3.2,2.8,299.4,0.2,0.00,1.4,45.708,,
82,-514.2,-513.4,0.8,2.8,299.4,0.2,0.00,1.3,46.269,,
83,-513.6,-513.2,1.3,2.8,299.4,0.2,0.00,1.4,46.831,,
84,-514.7,-514.2,0.2,2.8,299.1,0.2,0.00,1.3,47.377,,
85,-518.2,-515.5,-3.3,2.8,299.0,0.2,0.00,1.3,47.954,,
86,-519.9,-517.6,-4.9,2.8,299.1,0.2,0.00,1.3,48.531,,
87,-520.6,-519.5,-5.7,2.8,299.3,0.2,0.00,1.3,49.109,,
88,-520.3,-520.2,-5.4,2.8,299.3,0.2,0.00,1.4,49.670,,
89,-510.1,-517.0,4.8,2.8,299.3,0.2,0.00,1.4,50.247,,
90,-513.4,-514.6,1.5,2.9,299.2,0.2,0.00,1.4,50.809,,
91,-516.3,-513.3,-1.4,2.9,299.2,0.2,0.00,1.3,51.355,,
92,-516.5,-515.4,-1.6,2.9,299.4,0.2,0.00,1.3,51.917,,
93,-519.1,-517.3,-4.2,2.9,299.2,0.2,0.00,1.4,52.478,,
94,-515.5,-517.0,-0.6,2.9,299.3,0.2,0.00,0.6,53.040,,
95,-514.1,-516.2,0.8,2.9,299.3,0.2,0.00,1.4,53.586,,
96,-512.1,-513.9,2.8,2.9,299.3,0.2,0.00,1.3,54.147,,
97,-518.2,-514.8,-3.3,2.9,299.0,0.2,0.00,-0.4,54.740,,
98,-511.9,-514.1,3.0,2.9,299.3,0.2,0.00,0.1,55.286,,
99,-515.2,-515.1,-0.3,2.9,299.3,0.2,0.00,1.1,55.848,,
100,-516.1,-514.4,-1.1,2.9,299.1,0.2,0.00,1.3,56.394,,
101,-515.9,-515.7,-1.0,2.9,299.3,0.2,0.00,0.8,56.940,,
102,-519.0,-517.0,-4.1,2.8,299.0,0.2,0.00,1.3,57.501,,
103,-514.8,-516.6,0.1,2.8,299.1,0.2,0.00,1.3,58.063,,
104,-518.3,-517.4,-3.4,2.8,299.1,0.2,0.00,1.4,58.625,,
105,-517.0,-516.7,-2.0,2.8,299.0,0.2,0.00,0.7,59.186,,
106,-516.5,-517.3,-1.6,2.8,299.3,0.2,0.00,1.2,59.748,,
107,-518.0,-517.2,-3.1,2.8,299.3,0.2,0.00,1.2,60.325,,
108,-511.3,-515.3,3.6,2.8,299.2,0.2,0.00,1.4,60.871,,
109,-511.6,-513.7,3.3,2.8,299.1,0.2,0.00,0.1,61.433,,
110,-516.6,-513.2,-1.7,2.8,299.1,0.2,0.00,1.1,61.994,,
111,-510.1,-512.8,4.9,2.8,298.7,0.2,0.00,1.4,62.540,,
112,-514.9,-513.9,0.0,2.9,299.0,0.2,0.00,1.4,63.117,,
113,-521.0,-515.3,-6.0,2.9,299.2,0.2,0.00,0.9,63.663,,
114,-515.9,-517.3,-1.0,2.9,299.0,0.2,0.00,1.3,64.225,,
115,-523.2,-520.0,-8.2,2.9,299.1,0.2,0.00,1.4,64.802,,
116,-515.2,-518.1,-0.3,2.9,299.1,0.2,0.00,1.4,65.379,,
117,-519.9,-519.4,-5.0,2.9,299.1,0.2,0.00,1.4,65.941,,
118,-516.3,-517.1,-1.3,2.9,299.1,0.2,0.00,1.4,66.518,,
119,-517.3,-517.8,-2.4,2.9,299.1,0.2,0.00,0.9,67.064,,
120,-516.1,-516.6,-1.2,2.9,299.3,0.2,0.00,1.2,67.626,,
121,-517.6,-517.0,-2.6,2.9,299.3,0.2,0.00,1.4,68.187,,
122,-520.2,-517.9,-5.2,2.9,298.8,0.2,0.00,0.5,68.733,,
123,-513.0,-516.9,1.9,2.9,298.9,0.2,0.00,1.4,69.279,,
124,-520.0,-517.7,-5.1,2.9,299.2,0.2,0.00,-0.6,69.810,,
125,-516.6,-516.5,-1.7,2.9,299.2,0.2,0.00,1.3,70.371,,
126,-516.3,-517.6,-1.4,2.9,299.1,0.2,0.00,1.3,70.933,,
127,-511.9,-514.9,3.0,2.9,298.8,0.2,0.00,1.4,71.510,,
128,-512.1,-513.4,2.8,2.9,299.0,0.2,0.00,1.4,72.087,,
129,-513.5,-512.5,1.4,2.9,298.8,0.2,0.00,1.4,72.665,,
130,-515.1,-513.6,-0.2,2.9,299.0,0.3,0.00,1.4,73.242,,
131,-509.4,-512.7,5.5,2.9,298.9,0.3,0.00,-0.4,73.803,,
132,-514.4,-513.0,0.5,2.9,299.2,0.3,0.00,1.3,74.349,,
133,-518.1,-514.0,-3.1,2.9,299.1,0.3,0.00,1.3,74.911,,
134,-521.2,-517.9,-6.3,2.9,299.1,0.3,0.00,1.4,75.488,,
135,-520.6,-520.0,-5.7,3.0,299.1,0.3,0.00,1.4,76.065,,
136,-516.9,-519.6,-2.0,3.0,299.1,0.3,0.00,0.9,76.611,,
137,-515.1,-517.5,-0.2,3.0,299.1,0.3,0.00,1.2,77.173,,
138,-515.0,-515.6,-0.1,2.9,299.0,0.3,0.00,1.4,77.735,,
139,-513.4,-514.5,1.6,2.9,299.3,0.3,0.00,1.4,78.312,,
140,-514.6,-514.3,0.3,2.9,299.2,0.3,0.00,1.4,78.889,,
141,-519.2,-515.7,-4.3,2.9,299.0,0.3,0.00,1.4,79.466,,
142,-517.1,-517.0,-2.2,2.9,298.9,0.3,0.00,1.4,80.043,,
143,-513.3,-516.5,1.6,2.9,299.1,0.3,0.00,1.4,80.621,,
144,-517.0,-515.8,-2.1,2.9,299.0,0.3,0.00,1.3,81.198,,
145,-519.6,-516.6,-4.7,2.9,299.1,0.3,0.00,-0.5,81.759,,
146,-517.8,-518.1,-2.9,2.9,299.1,0.3,0.00,1.1,82.321,,
147,-518.2,-518.5,-3.3,2.9,298.9,0.3,0.00,1.3,82.883,,
148,-516.0,-517.3,-1.1,2.9,299.1,0.3,0.00,1.3,83.444,,
149,-515.4,-516.5,-0.5,2.9,298.9,0.3,0.00,1.4,84.021,,
150,-519.8,-517.1,-4.9,2.9,299.0,0.3,0.00,1.4,84.599,,
151,-516.8,-517.3,-1.9,2.9,299.0,0.3,0.00,1.4,85.176,,
152,-520.4,-519.0,-5.5,2.9,299.1,0.3,0.00,-0.5,85.737,,
153,-513.6,-516.9,1.3,2.9,299.2,0.3,0.00,1.0,86.299,,
154,-519.9,-518.0,-5.0,2.9,298.9,0.3,0.00,1.3,86.845,,
155,-516.1,-516.5,-1.1,2.9,299.1,0.3,0.00,0.5,87.391,,
156,-512.1,-516.0,2.8,2.9,298.8,0.3,0.00,1.3,87.953,,
157,-520.9,-516.4,-6.0,2.9,298.9,0.3,0.00,1.3,88.530,,
158,-517.8,-516.9,-2.9,2.9,299.0,0.3,0.00,1.3,89.107,,
159,-515.4,-518.0,-0.5,2.9,298.9,0.3,0.00,1.3,89.700,,
160,-517.2,-516.8,-2.3,2.9,298.7,0.3,0.00,1.3,90.261,,
161,-516.0,-516.2,-1.1,2.9,298.8,0.3,0.00,1.4,90.823,,
162,-515.9,-516.4,-1.0,2.9,299.0,0.3,0.00,1.3,91.385,,
163,-511.8,-514.6,3.1,2.9,298.9,0.3,0.00,0.8,91.946,,
164,-514.1,-513.9,0.9,2.9,298.8,0.3,0.00,1.4,92.492,,
165,-515.7,-513.9,-0.8,2.9,298.8,0.3,0.00,1.3,93.069,,
166,-513.0,-514.3,1.9,2.9,298.9,0.3,0.00,1.3,93.631,,
167,-516.0,-514.9,-1.1,2.9,298.8,0.3,0.00,0.5,94.193,,
168,-519.5,-516.2,-4.6,2.9,299.0,0.3,0.00,1.2,94.754,,
169,-514.4,-516.6,0.5,2.9,298.9,0.3,0.00,1.3,95.316,,
170,-513.3,-515.7,1.6,2.9,298.8,0.3,0.00,1.4,95.893,,
171,-515.1,-514.3,-0.2,2.9,298.9,0.3,0.00,1.3,96.470,,
172,-513.9,-514.1,1.1,2.9,298.7,0.3,0.00,0.2,97.016,,
173,-513.3,-514.1,1.6,2.9,299.1,0.3,0.00,1.1,97.578,,
174,-519.2,-515.4,-4.2,2.9,298.6,0.3,0.00,1.4,98.124,,
175,-516.7,-516.4,-1.8,2.9,299.0,0.3,0.00,1.4,98.701,,
176,-514.0,-516.6,0.9,2.8,298.7,0.3,0.00,-0.5,99.247,,
177,-514.0,-514.9,0.9,2.8,298.9,0.3,0.00,1.3,99.809,,
178,-514.5,-514.2,0.4,2.8,298.8,0.3,0.00,1.4,100.386,,
179,-520.4,-516.3,-5.4,2.8,299.0,0.3,0.00,1.4,100.963,,
180,-520.7,-518.5,-5.8,2.8,298.8,0.3,0.00,1.4,101.525,,
181,-514.7,-518.6,0.2,2.9,299.0,0.3,0.00,1.4,102.102,,
182,-513.2,-516.2,1.7,2.8,299.0,0.3,0.00,0.9,102.648,,
183,-518.0,-515.3,-3.1,2.8,298.7,0.3,0.00,1.3,103.209,,
184,-515.1,-515.4,-0.2,2.8,298.8,0.3,0.00,1.3,103.787,,
185,-521.4,-518.2,-6.5,2.8,299.0,0.3,0.00,1.3,104.364,,
186,-516.1,-517.5,-1.2,2.9,298.8,0.3,0.00,1.3,104.925,,
187,-515.2,-517.6,-0.3,2.8,298.7,0.3,0.00,0.8,105.471,,
188,-519.6,-517.0,-4.7,2.8,298.8,0.3,0.00,1.3,106.033,,
189,-513.1,-516.0,1.8,2.8,298.7,0.3,0.00,1.3,106.610,,
190,-512.8,-515.2,2.2,2.8,298.6,0.3,0.00,1.3,107.187,,
191,-514.3,-513.4,0.6,2.8,298.8,0.3,0.00,1.3,107.765,,
192,-515.9,-514.3,-1.0,2.8,298.7,0.3,0.00,1.4,108.326,,
193,-513.1,-514.4,1.8,2.8,298.6,0.3,0.00,1.4,108.903,,
194,-513.3,-514.1,1.6,2.8,298.7,0.3,0.00,1.4,109.481,,
195,-516.2,-514.2,-1.3,2.8,298.7,0.3,0.00,0.8,110.027,,
196,-519.3,-516.3,-4.4,2.8,298.8,0.3,0.00,1.2,110.588,,
197,-518.1,-517.9,-3.2,2.8,298.6,0.3,0.00,1.3,111.165,,
198,-512.3,-516.6,2.6,2.8,298.7,0.3,0.00,1.4,111.727,,
199,-512.5,-514.3,2.5,2.8,298.8,0.3,0.00,0.6,112.273,,
200,-518.8,-514.5,-3.9,2.8,298.7,0.3,0.00,1.2,112.835,,
201,-514.7,-515.3,0.2,2.8,298.7,0.3,0.00,1.3,113.412,,
202,-518.9,-517.5,-4.0,2.8,298.6,0.3,0.00,1.3,113.973,,
203,-515.7,-516.4,-0.8,2.8,298.6,0.3,0.00,1.4,114.551,,
204,-514.5,-516.4,0.4,2.8,298.8,0.3,0.00,1.3,115.128,,
205,-510.2,-513.5,4.8,2.8,298.7,0.3,0.00,1.4,115.705,,
206,-511.6,-512.1,3.3,2.8,298.8,0.3,0.00,1.3,116.282,,
207,-516.6,-512.8,-1.7,2.9,298.6,0.3,0.00,1.4,116.859,,
208,-518.8,-515.7,-3.9,2.9,298.8,0.3,0.00,1.4,117.437,,
209,-517.3,-517.6,-2.4,2.8,298.7,0.3,0.00,0.8,117.983,,
210,-516.2,-517.4,-1.3,2.8,298.6,0.3,0.00,1.2,118.544,,
211,-516.8,-516.8,-1.9,2.8,298.7,0.3,0.00,1.3,119.121,,
212,-514.0,-515.7,0.9,2.8,298.5,0.3,0.00,1.3,119.699,,
213,-511.7,-514.2,3.3,2.8,298.7,0.3,0.00,1.2,120.276,,
214,-508.4,-511.3,6.6,2.8,298.7,0.3,0.00,1.3,120.853,,
215,-520.4,-513.5,-5.5,2.9,298.7,0.3,0.00,1.4,121.415,,
216,-518.5,-515.7,-3.6,2.9,298.7,0.3,0.00,1.4,121.992,,
217,-524.3,-521.1,-9.4,2.9,298.4,0.3,0.00,1.4,122.569,,
218,-514.6,-519.1,0.3,2.9,298.5,0.3,0.00,1.3,123.146,,
219,-512.4,-517.1,2.5,2.9,298.8,0.3,0.00,-0.4,123.708,,
220,-515.7,-514.2,-0.8,2.9,298.5,0.3,0.00,1.1,124.269,,
221,-520.2,-516.1,-5.2,2.9,298.8,0.3,0.00,1.3,124.831,,
222,-512.9,-516.3,2.0,2.9,298.7,0.3,0.00,1.4,125.393,,
223,-520.3,-517.8,-5.4,2.9,298.7,0.3,0.00,1.3,125.970,,
224,-519.0,-517.4,-4.1,2.9,298.4,0.3,0.00,0.9,126.516,,
225,-517.4,-518.9,-2.4,2.9,298.6,0.4,0.00,1.3,127.077,,
226,-518.7,-518.4,-3.8,2.9,298.6,0.4,0.00,1.3,127.639,,
227,-511.2,-515.8,3.7,2.9,298.5,0.4,0.00,1.4,128.216,,
228,-513.9,-514.6,1.0,2.9,298.6,0.4,0.00,1.4,128.793,,
229,-517.0,-514.0,-2.1,2.9,298.5,0.4,0.00,1.4,129.371,,
230,-513.6,-514.8,1.3,2.9,298.6,0.4,0.00,1.3,129.948,,
231,-515.1,-515.2,-0.2,2.9,298.8,0.4,0.00,1.4,130.525,,
232,-518.2,-515.6,-3.3,2.9,298.7,0.4,0.00,1.0,131.071,,
233,-515.3,-516.2,-0.4,2.9,298.5,0.4,0.00,1.3,131.633,,
234,-515.5,-516.4,-0.6,2.9,298.6,0.4,0.00,1.3,132.194,,
235,-511.6,-514.2,3.3,2.9,298.4,0.4,0.00,1.4,132.756,,
236,-510.7,-512.6,4.2,2.9,298.6,0.4,0.00,0.7,133.317,,
237,-515.5,-512.6,-0.6,2.9,298.4,0.4,0.00,1.2,133.879,,
238,-515.0,-513.7,-0.1,2.9,298.4,0.4,0.00,1.3,134.456,,
239,-518.2,-516.2,-3.3,2.9,298.4,0.4,0.00,1.4,135.018,,
240,-517.8,-517.0,-2.9,2.9,298.5,0.4,0.00,1.3,135.595,,
241,-520.1,-518.7,-5.2,2.9,298.6,0.4,0.00,1.3,136.172,,
242,-515.7,-517.9,-0.8,2.9,298.6,0.4,0.00,1.4,136.749,,
243,-512.1,-516.0,2.8,2.9,298.6,0.4,0.00,1.4,137.327,,
244,-517.8,-515.2,-2.9,2.9,298.7,0.4,0.00,1.4,137.904,,
245,-518.3,-516.1,-3.4,2.9,298.7,0.4,0.00,1.4,138.465,,
246,-509.6,-515.2,5.4,2.9,298.6,0.4,0.00,0.9,139.027,,
247,-514.0,-514.0,0.9,2.9,298.5,0.4,0.00,1.3,139.589,,
248,-516.8,-513.5,-1.9,2.9,298.4,0.4,0.00,1.3,140.166,,
249,-517.3,-516.0,-2.4,2.9,298.3,0.4,0.00,1.4,140.727,,
250,-522.3,-518.8,-7.4,2.9,298.6,0.4,0.00,1.4,141.305,,
251,-518.2,-519.3,-3.3,2.9,298.4,0.4,0.00,1.3,141.882,,
252,-520.3,-520.3,-5.4,2.9,298.4,0.4,0.00,0.8,142.428,,
253,-512.5,-517.0,2.4,3.0,298.5,0.4,0.00,1.3,142.989,,
254,-515.0,-516.0,-0.1,3.0,298.4,0.4,0.00,1.3,143.567,,
255,-517.8,-515.1,-2.9,2.9,298.5,0.4,0.00,1.3,144.144,,
256,-516.8,-516.5,-1.9,2.9,298.2,0.4,0.00,1.3,144.721,,
257,-514.8,-516.5,0.1,2.9,298.3,0.4,0.00,1.4,145.283,,
258,-512.2,-514.6,2.7,2.9,298.5,0.4,0.00,1.4,145.860,,
259,-518.1,-515.0,-3.2,2.9,298.5,0.4,0.00,1.4,146.437,,
260,-515.1,-515.1,-0.1,2.9,298.5,0.4,0.00,1.4,147.014,,
261,-514.8,-516.0,0.2,2.9,298.5,0.4,0.00,1.5,147.591,,
262,-517.2,-515.7,-2.3,2.9,298.2,0.4,0.00,0.0,148.137,,
263,-516.9,-516.3,-2.0,2.9,298.4,0.4,0.00,1.0,148.715,,
264,-519.2,-517.8,-4.3,2.9,298.5,0.4,0.00,1.3,149.261,,
265,-513.6,-516.6,1.3,2.9,298.5,0.4,0.00,1.4,149.838,,
266,-518.2,-517.0,-3.2,2.9,298.3,0.4,0.00,1.3,150.415,,
267,-518.1,-516.6,-3.1,2.9,298.5,0.4,0.00,1.4,150.992,,
268,-508.8,-515.0,6.1,2.9,298.4,0.4,0.00,1.4,151.569,,
269,-516.5,-514.4,-1.6,2.9,298.5,0.4,0.00,-0.4,152.115,,
270,-514.3,-513.2,0.6,2.9,298.3,0.4,0.00,1.0,152.693,,
271,-513.9,-514.9,1.0,2.9,298.4,0.4,0.00,1.4,153.239,,
272,-513.3,-513.8,1.7,2.9,298.5,0.4,0.00,1.4,153.816,,
273,-518.0,-515.1,-3.1,2.9,298.2,0.4,0.00,1.4,154.377,,
274,-513.7,-515.0,1.2,2.9,298.4,0.4,0.00,0.9,154.939,,
275,-513.8,-515.2,1.1,2.9,298.5,0.4,0.00,1.3,155.485,,
276,-516.8,-514.8,-1.9,2.9,298.3,0.4,0.00,1.4,156.062,,
277,-510.5,-513.7,4.4,2.9,298.4,0.4,0.00,0.5,156.608,,
278,-516.9,-514.7,-2.0,2.9,298.5,0.4,0.00,1.2,157.170,,
279,-515.0,-514.2,-0.1,2.9,298.2,0.4,0.00,1.2,157.747,,
280,-516.0,-516.0,-1.0,2.9,298.3,0.4,0.00,1.4,158.309,,
281,-515.3,-515.4,-0.4,2.9,298.3,0.4,0.00,1.3,158.870,,
282,-514.7,-515.3,0.2,2.9,298.4,0.4,0.00,0.3,159.432,,
283,-515.3,-515.1,-0.4,2.9,298.5,0.4,0.00,1.1,159.993,,
284,-518.6,-516.2,-3.7,2.9,298.5,0.4,0.00,1.4,160.555,,
285,-519.1,-517.7,-4.1,2.9,298.2,0.4,0.00,1.3,161.132,,
286,-514.0,-517.2,0.9,2.9,298.1,0.4,0.00,1.4,161.694,,
287,-512.4,-515.2,2.5,2.9,298.2,0.4,0.00,-0.2,162.240,,
288,-514.9,-513.8,0.0,2.9,298.4,0.4,0.00,1.0,162.817,,
289,-517.0,-514.8,-2.1,2.9,298.2,0.4,0.00,1.3,163.363,,
290,-518.6,-516.8,-3.6,2.9,298.4,0.4,0.00,1.3,163.925,,
291,-517.4,-517.6,-2.5,2.9,298.3,0.4,0.00,1.3,164.471,,
292,-517.3,-517.8,-2.4,2.9,298.2,0.4,0.00,1.3,165.048,,
293,-515.0,-516.6,0.0,2.9,298.1,0.4,0.00,1.3,165.625,,
294,-518.0,-516.8,-3.1,2.9,298.1,0.4,0.00,1.4,166.187,,
295,-513.9,-515.6,1.0,2.9,298.3,0.4,0.00,1.3,166.764,,
296,-512.0,-514.6,2.9,2.9,298.3,0.4,0.00,1.4,167.341,,
297,-514.0,-513.3,0.9,2.9,298.2,0.4,0.00,0.8,167.887,,
298,-517.4,-514.5,-2.5,2.9,298.3,0.4,0.00,1.3,168.449,,
299,-511.7,-514.4,3.2,2.9,298.3,0.4,0.00,1.4,169.010,,
300,-517.3,-515.5,-2.3,2.9,298.4,0.4,0.00,0.3,169.556,,
301,-518.5,-515.8,-3.6,2.9,298.2,0.4,0.00,1.2,170.118,,
302,-515.4,-517.1,-0.4,2.9,298.2,0.4,0.00,1.2,170.695,,
303,-514.5,-516.1,0.4,2.9,298.2,0.4,0.00,1.2,171.272,,
304,-521.2,-517.0,-6.3,2.9,298.5,0.4,0.00,1.4,171.834,,
305,-515.3,-517.0,-0.4,2.9,298.2,0.4,0.00,0.2,172.380,,
306,-517.2,-517.9,-2.3,2.9,298.1,0.4,0.00,0.0,172.957,,
307,-520.3,-517.6,-5.4,2.9,298.2,0.5,0.00,0.2,173.534,,
308,-513.6,-517.1,1.3,2.9,298.1,0.5,0.00,0.5,174.111,,
309,-521.4,-518.4,-6.5,2.9,298.1,0.5,0.00,0.4,174.689,,
310,-514.5,-516.5,0.4,2.9,298.3,0.5,0.00,1.2,175.250,,
311,-521.8,-519.2,-6.9,2.9,298.3,0.5,0.00,1.2,175.827,,
312,-512.4,-516.2,2.5,2.9,298.3,0.5,0.00,1.3,176.405,,
313,-512.4,-515.5,2.5,2.9,298.4,0.5,0.00,1.3,176.982,,
314,-514.2,-513.0,0.7,2.9,298.2,0.5,0.00,1.3,177.559,,
315,-514.4,-513.7,0.5,2.9,298.3,0.5,0.00,1.3,178.136,,
316,-516.8,-515.1,-1.9,2.9,298.2,0.5,0.00,1.4,178.713,,
317,-515.2,-515.5,-0.3,2.9,298.2,0.5,0.00,1.4,179.275,,
318,-516.1,-516.1,-1.2,2.9,297.9,0.5,0.00,1.4,179.852,,
319,-515.1,-515.5,-0.2,2.9,298.2,0.5,0.00,1.4,180.429,,
320,-514.8,-515.3,0.1,2.9,298.3,0.5,0.00,1.4,181.007,,
321,-513.2,-514.4,1.7,2.9,298.2,0.5,0.00,-0.5,181.568,,
322,-512.3,-513.4,2.6,2.9,298.3,0.5,0.00,0.9,182.130,,
323,-516.4,-514.0,-1.5,2.9,298.2,0.5,0.00,1.0,182.707,,
324,-519.9,-516.2,-5.0,2.9,298.2,0.5,0.00,1.0,183.284,,
325,-513.7,-516.7,1.2,2.9,298.2,0.5,0.00,1.1,183.861,,
